source_file,excel_row,approval,start_date,end_date,marketing_channel,campaign_name_description,discount_level,code_type,unique_code_count,vanity_code,auto_or_manual,new_customer_only,exclusions,combinable,stackable_with_loyalty,campaign_id,disclaimer_details,notes,completed,inferred_scope,max_discount_percent
COUPON TRACKER_20260817.xlsx,303,Yes confirmed 1/7/25,2025-11-02,2026-02-21,PS,15% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,"15% off order with code. Valid through 11:59pm PT on 2/21/2026. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,15.0
COUPON TRACKER_20260817.xlsx,304,Yes confirmed 1/7/25,2025-11-02,2026-02-21,PS,20% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,HOL2025-TC-CCC-PS-APPEASEMENT-Q4,"20% off order with code. Valid through 11:59pm PT on 2/21/2026. Discount taken with code at checkout. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: giftcards, hipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,,20.0
COUPON TRACKER_20260817.xlsx,366,Yes confirmed 10/16,2025-11-08,2025-11-11,Affiliate,Capital One Exclusive: Extra 20% off Orders,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Final Sale and Clearance, 1 time use per customer, not stackable",No,Yes,HOL25-TC-AFFILIATE-CAPITALONE20,"Extra 20% off your order with code CAPITALONE20. Valid through 11/11/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. One use per customer. Exclusions include Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Only valid to those with a US shipping and billing address. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",Do not gate to new customers,,Dresses|Clearance,20.0
COUPON TRACKER_20260817.xlsx,368,Yes confirmed 10/23,2025-11-10,2025-11-10,Email,"Collab Buyers & Browsers L18M: 375K Email, 150K SMS Also, marketed via secondary to all other email marketable customers",Product Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,HOL2025-TC-EMAIL-FAV25,"Extra 25% off collaborations. Valid through 11/10/2025 at 11:59PM PST. Discount count taken in cart with code FAV25. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Only applies to those billing and shipping within the US. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,25.0
COUPON TRACKER_20260817.xlsx,367,,2025-11-11,2025-11-12,Affiliate,Capital One Exclusive: Extra 20% off Orders,Order Level,Unique,Unique,Unique,Manually Applied,No,"Final Sale and Clearance, 1 time use per customer, not stackable",No,Yes,HOL25-TC-AFFILIATE-CAPITALONEBATCH,"Extra 20% off your order with unique code. Valid through 11/12/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. One use per customer. Exclusions include Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Only valid to those with a US shipping and billing address. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,,Dresses|Clearance,20.0
COUPON TRACKER_20260817.xlsx,371,Yes confirmed 11/4,2025-11-13,2026-12-02,Welcome,15% off Welcome Code Bank - BLOOMREACH,Order Level,Unique,Unique,Unique,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,HOL25-TC-WELCOME-BLOOMREACH15,"15% off for new Customers: Discount taken with unique code entry at checkout. Code entry provided on site upon clicking from this email. Cannot be applied to previous purchases. Valid for two weeks from receipt. Not valid on select items: clearance, final sale, giftcards, shipping or taxes. Limit of one per customer, cannot be combined with other offers or sitewide promotions, other exclusions may apply, see site for details. To redeem, enter code in the promo code box during checkout. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at anytime.",this is NOT bound to being a new customer,Yes,Clearance|Sitewide,15.0
COUPON TRACKER_20260817.xlsx,372,Yes confirmed 11/4,2025-11-13,2026-12-02,Welcome,15% off Welcome Code Bank - ATTENTIVE,Order Level,Unique,Unique,Unique,Manually Applied,Yes,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,HOL25-TC-WELCOME-ATTENTIVE15,"15% off for new Customers: Discount taken with unique code entry at checkout. Code entry provided on site upon clicking from this email. Cannot be applied to previous purchases. Valid for two weeks from receipt. Not valid on select items: clearance, final sale, giftcards, shipping or taxes. Limit of one per customer, cannot be combined with other offers or sitewide promotions, other exclusions may apply, see site for details. To redeem, enter code in the promo code box during checkout. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at anytime.",this is NOT bound to being a new customer,Yes,Clearance|Sitewide,15.0
COUPON TRACKER_20260817.xlsx,374,Yes confirmed 11/20,2025-11-21,2025-11-23,Paid Social,Extra 20% Off Characters,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,Clearance and Final Sale; not stackable,No,Yes,HOL25-TC-PAIDSOCIAL-FAV20,"Extra 20% off collaborations. Valid through 11/23/2025 at 11:59PM PST. Discount count taken in cart with code FAV25. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to Clearance, Final Sale, shipping or taxes. Only applies to those billing and shipping within the US. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.","All Collab Divisions (Accessories, Apparel and Sleepwear) excluding Clearance/Final Sale",Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,370,Yes confirmed 10/31,2025-12-01,2025-12-02,Site,20% Off Clearance Items (Applicable to Clearance Only). Same construct as DEAL20 Contingency just creating a new code name so that there is no numeric value in the code,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,"Offer cannot be combined with other promotion codes and offers. Cannot be applied to previous purchase, no price adjustments. Only valid to those with a US shipping and billing address. Not valid on select items: Final Sale, shipping or taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",No,Yes,HOL25-TC-SITE-CYBER,"Extra 20% off Clearance items with code CYBER at checkout. Valid on qualifying items through 11:59pm PT on 12/1/2025. Offer cannot be combined with other promotion codes and offers. Cannot be applied to previous purchase, no price adjustments. Only valid to those with a US shipping and billing address. Not valid on select items: Final Sale, shipping or taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,,Dresses|Clearance|Holiday,20.0
COUPON TRACKER_20260817.xlsx,369,Yes confirmed,2025-12-03,2025-12-08,Brand Marketing,Peppa Marketing Launch for New Customers,Order Level,Vanity,Vanity,Vanity,Manually Applied,Yes,"Clearance and Final Sale; 1-time use per customer, not stackable",No,No,HOL25-TC-BRANDMARKETING-PEPPA20,"Extra 20% off your order with code PEPPA20. Valid through 12/8/2025 at 11:59PM PST. Unique code must be entered at checkout for discount. One use per customer. Exclusions include Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Only valid to those with a US shipping and billing address. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",Please make sure max is 500 customers and new customers to Hanna only; this will promoted on Peppa Pig's social media as a 5 day discount,Yes,Dresses|Clearance,20.0
COUPON TRACKER_20260817.xlsx,378,Yes confirmed 12/4,2025-12-08,2025-12-15,Affiliate,50% off HannaSoft Style (82834) and Free Shipping,Product Level,Vanity,Vanity,Vanity,Manually Applied,,Only applicable for style ID: 82834 (Women's Long Sleeve Pajama Set in HannaSoft™),No,Yes,HOL25-TC-AFFILIATE-WIRE50 HOL25-TC-AFFILIATE-WIRESHIP,"Extra 50% off Women's Long Sleeve Pajama Set in HannaSoft™ with code WIRE50 at checkout. Valid on qualifying items through 11:59pm PT on 12/15/2025. Offer cannot be combined with other offers. Cannot be applied to previous purchase, no price adjustments. Only valid to those with a US shipping and billing address. Not valid on select items: shipping or taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Dresses|Sleep/PJs,50.0
COUPON TRACKER_20260817.xlsx,376,Yes confirmed 12/4,2025-12-10,2025-12-25,Email,15% off - for Salesforce employees,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customers, not stackable",No,Yes,HOL25-TC-EMAIL-SALESFORCE15,"Extra 15% off your order with code SALESFORCE15 at checkout. Valid on a single purchase through 11:59pm PT on 12/25/2024. Offer cannot be combined with other promotion codes and offers. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: Final Sale, Clearance, Shipping or taxes. Code is valid for one use per customer. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,377,Yes confirmed 12/4,2025-12-10,2025-12-25,Email,15% off - for Avalara employees,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customers, not stackable",No,Yes,HOL25-TC-EMAIL-AVALARA15,"Extra 15% off your order with code AVALARA15 at checkout. Valid on a single purchase through 11:59pm PT on 12/25/2024. Offer cannot be combined with other promotion codes and offers. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: Final Sale, Clearance, Shipping or taxes. Code is valid for one use per customer. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.","Single Use per customer, max 100 redemption total",Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,373,Yes confirmed 11/20,2025-12-17,2025-12-25,Affiliate,20% off $125+ (new customers only),Order Level,Vanity,Vanity,Vanity,Manually Applied,Yes,"Clearance and Final Sale; 1-time use per customer, not stackable",No,No,FA2025-TC-AFFILIATE-ENJOY20,"Extra 20% off your first purchase of $125 or more with code ENJOY20. Valid through 12/25/25 at 11:59 pm PST. Discount taken with code at checkout on qualifying orders. Cannot be combined with other offers or applied to previous purchases. Excludes Hanna-Me-Downs resale transactions. Not valid on Final Sale, Clearance, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Can not be combined with other codes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,,Clearance,20.0
COUPON TRACKER_20260817.xlsx,380,Yes confirmed 1/8 - update date and quantity to semi-annual instead of quarterly,2026-02-01,2026-05-23,CCC,20% off $100,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,SP2026-TC-CCC-20OFF100,,,Yes,,20.0
COUPON TRACKER_20260817.xlsx,381,Yes confirmed 1/8 - update date and quantity to semi-annual instead of quarterly,2026-02-01,2026-05-23,CCC,10% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,SP2026-TC-CCC-10OFFORDER,,,Yes,,10.0
COUPON TRACKER_20260817.xlsx,382,Yes confirmed 1/8 - update date and quantity to semi-annual instead of quarterly,2026-02-01,2026-05-23,CCC,25% off Entire Order,Order Level,Unique,Unique,Unique,Manually Applied,No,,No,Yes,SP2026-TC-CCC-25OFFORDER,,,Yes,,25.0
